iter	Passed	Remaining
10352	357308	332942
10353	357338	332903
10354	357372	332868
10355	357404	332831
10356	357438	332797
10357	357469	332758
10358	357500	332721
10359	357531	332683
10360	357562	332645
10361	357593	332608
10362	357623	332569
10363	357656	332533
10364	357697	332505
10365	357729	332467
10366	357810	332476
10367	357842	332440
10368	357874	332403
10369	357908	332368
10370	357940	332331
10371	357974	332296
10372	357992	332246
10373	358022	332208
10374	358054	332171
10375	358096	332143
10376	358129	332108
10377	358161	332071
10378	358195	332035
10379	358224	331996
10380	358255	331958
10381	358287	331921
10382	358320	331885
10383	358352	331848
10384	358384	331811
10385	358414	331773
10386	358446	331736
10387	358477	331698
10388	358509	331661
10389	358550	331633
10390	358584	331598
10391	358614	331559
10392	358645	331521
10393	358676	331484
10394	358709	331448
10395	358748	331417
10396	358766	331368
10397	358800	331333
10398	358831	331295
10399	358861	331257
10400	358892	331218
10401	358923	331180
10402	358955	331144
10403	358987	331107
10404	359021	331072
10405	359055	331037
10406	359085	330999
10407	359119	330964
10408	359149	330925
10409	359183	330890
10410	359214	330852
10411	359254	330823
10412	359284	330785
10413	359314	330746
10414	359344	330707
10415	359375	330669
10416	359405	330631
10417	359437	330594
10418	359470	330557
10419	359504	330522
10420	359536	330486
10421	359567	330448
10422	359597	330410
10423	359667	330408
10424	359721	330391
10425	359755	330356
10426	359789	330321
10427	359826	330289
10428	359865	330258
10429	359898	330223
10430	359935	330191
10431	359975	330161
10432	360012	330129
10433	360046	330094
10434	360082	330060
10435	360112	330022
10436	360153	329994
10437	360184	329956
10438	360213	329917
10439	360250	329884
10440	360281	329846
10441	360312	329808
10442	360345	329773
10443	360377	329736
10444	360408	329698
10445	360439	329660
10446	360473	329626
10447	360503	329587
10448	360536	329551
10449	360572	329518
10450	360607	329484
10451	360639	329447
10452	360672	329411
10453	360705	329375
10454	360735	329337
10455	360766	329299
10456	360798	329262
10457	360839	329234
10458	360868	329194
10459	360898	329155
10460	360928	329117
10461	360959	329079
10462	360975	329028
10463	361006	328990
10464	361038	328954
10465	361072	328918
10466	361105	328882
10467	361137	328845
10468	361167	328808
10469	361198	328769
10470	361230	328733
10471	361259	328693
10472	361290	328656
10473	361320	328617
10474	361352	328580
10475	361382	328542
10476	361413	328504
10477	361448	328470
10478	361482	328435
10479	361512	328396
10480	361550	328365
10481	361580	328327
10482	361610	328288
10483	361645	328254
10484	361678	328218
10485	361722	328192
10486	361759	328159
10487	361789	328121
10488	361820	328084
10489	361852	328047
10490	361884	328010
10491	361916	327974
10492	361948	327937
10493	361981	327900
10494	362011	327862
10495	362043	327825
10496	362073	327787
10497	362104	327750
10498	362140	327716
10499	362173	327681
10500	362203	327642
10501	362235	327605
10502	362265	327567
10503	362297	327530
10504	362328	327492
10505	362368	327462
10506	362397	327423
10507	362429	327386
10508	362462	327351
10509	362493	327313
10510	362522	327274
10511	362558	327240
10512	362592	327205
10513	362628	327173
10514	362660	327136
10515	362695	327102
10516	362726	327064
10517	362763	327031
10518	362805	327004
10519	362841	326970
10520	362874	326935
10521	362958	326945
10522	362993	326911
10523	363027	326876
10524	363061	326841
10525	363098	326809
10526	363131	326773
10527	363164	326738
10528	363197	326701
10529	363229	326664
10530	363263	326630
10531	363304	326601
10532	363339	326567
10533	363372	326531
10534	363405	326495
10535	363437	326459
10536	363476	326428
10537	363512	326395
10538	363545	326359
10539	363577	326323
10540	363615	326291
10541	363654	326260
10542	363690	326228
10543	363733	326201
10544	363770	326168
10545	363807	326136
10546	363842	326102
10547	363878	326069
10548	363916	326038
10549	363955	326007
10550	363987	325971
10551	364019	325933
10552	364054	325899
10553	364071	325849
10554	364102	325812
10555	364138	325778
10556	364177	325749
10557	364209	325711
10558	364243	325676
10559	364275	325640
10560	364307	325603
10561	364339	325566
10562	364373	325532
10563	364408	325497
10564	364441	325462
10565	364476	325428
10566	364509	325391
10567	364546	325359
10568	364578	325322
10569	364611	325287
10570	364655	325260
10571	364740	325271
10572	364777	325239
10573	364812	325205
10574	364847	325171
10575	364884	325139
10576	364916	325102
10577	364951	325068
10578	364986	325034
10579	365019	324998
10580	365052	324962
10581	365086	324927
10582	365122	324894
10583	365157	324860
10584	365190	324824
10585	365224	324789
10586	365256	324753
10587	365294	324721
10588	365331	324689
10589	365368	324657
10590	365402	324622
10591	365437	324587
10592	365471	324552
10593	365505	324518
10594	365538	324481
10595	365575	324449
10596	365609	324414
10597	365641	324378
10598	365677	324344
10599	365711	324309
10600	365747	324276
10601	365781	324242
10602	365831	324221
10603	365863	324184
10604	365881	324135
10605	365918	324103
10606	365949	324065
10607	365984	324031
10608	366019	323997
10609	366050	323959
10610	366081	323922
10611	366116	323888
10612	366150	323853
10613	366183	323817
10614	366220	323785
10615	366266	323760
10616	366305	323730
10617	366337	323693
10618	366369	323656
10619	366403	323622
10620	366411	323564
10621	366445	323529
10622	366522	323531
10623	366575	323514
10624	366610	323479
10625	366645	323445
10626	366690	323420
10627	366722	323383
10628	366756	323348
10629	366787	323311
10630	366820	323275
10631	366855	323241
10632	366893	323210
10633	366929	323176
10634	366963	323141
10635	366996	323106
10636	367028	323068
10637	367061	323033
10638	367095	322998
10639	367135	322969
10640	367168	322932
10641	367203	322899
10642	367235	322862
10643	367269	322826
10644	367299	322789
10645	367335	322755
10646	367371	322722
10647	367402	322684
10648	367438	322651
10649	367470	322614
10650	367503	322579
10651	367541	322547
10652	367582	322518
10653	367616	322483
10654	367652	322450
10655	367686	322416
10656	367720	322381
10657	367757	322348
10658	367794	322316
10659	367828	322281
10660	367862	322246
10661	367893	322208
10662	367925	322171
10663	367956	322134
10664	367990	322099
10665	368028	322068
10666	368061	322032
10667	368096	321998
10668	368126	321960
10669	368161	321925
10670	368197	321892
10671	368240	321865
10672	368275	321830
10673	368361	321841
10674	368395	321806
10675	368440	321781
10676	368472	321744
10677	368506	321709
10678	368543	321677
10679	368575	321640
10680	368607	321604
10681	368641	321569
10682	368678	321536
10683	368713	321502
10684	368748	321468
10685	368782	321433
10686	368815	321397
10687	368849	321363
10688	368882	321326
10689	368916	321291
10690	368953	321259
10691	368984	321222
10692	369018	321187
10693	369049	321149
10694	369081	321112
10695	369114	321077
10696	369150	321043
10697	369196	321019
10698	369214	320970
10699	369255	320941
10700	369287	320904
10701	369323	320871
10702	369357	320836
10703	369392	320802
10704	369427	320768
10705	369463	320735
10706	369503	320705
10707	369537	320670
10708	369572	320636
10709	369609	320604
10710	369644	320570
10711	369680	320537
10712	369713	320501
10713	369748	320467
10714	369784	320433
10715	369832	320411
10716	369872	320380
10717	369909	320349
10718	369946	320316
10719	369981	320282
10720	370022	320253
10721	370059	320221
10722	370129	320217
10723	370174	320192
10724	370206	320155
10725	370238	320118
10726	370277	320088
10727	370312	320053
10728	370342	320015
10729	370373	319977
10730	370404	319940
10731	370437	319904
10732	370476	319874
10733	370510	319838
10734	370544	319803
10735	370577	319768
10736	370608	319730
10737	370640	319693
10738	370671	319655
10739	370703	319619
10740	370733	319580
10741	370776	319554
10742	370811	319520
10743	370845	319485
10744	370880	319450
10745	370914	319415
10746	370952	319383
10747	370962	319328
10748	370995	319292
10749	371027	319256
10750	371060	319220
10751	371092	319183
10752	371126	319148
10753	371162	319115
10754	371196	319080
10755	371227	319043
10756	371265	319011
10757	371299	318976
10758	371333	318941
10759	371370	318909
10760	371413	318881
10761	371447	318847
10762	371481	318812
10763	371514	318776
10764	371548	318741
10765	371584	318707
10766	371627	318680
10767	371666	318650
10768	371702	318617
10769	371743	318587
10770	371779	318554
10771	371862	318561
10772	371916	318544
10773	371952	318510
10774	371992	318480
10775	372023	318443
10776	372058	318409
10777	372099	318379
10778	372136	318347
10779	372170	318312
10780	372205	318278
10781	372241	318245
10782	372277	318211
10783	372309	318175
10784	372348	318145
10785	372383	318111
10786	372416	318075
10787	372452	318041
10788	372488	318008
10789	372524	317975
10790	372557	317939
10791	372604	317915
10792	372637	317879
10793	372671	317844
10794	372702	317807
10795	372734	317770
10796	372765	317733
10797	372807	317704
10798	372843	317671
10799	372880	317638
10800	372913	317602
10801	372947	317568
10802	372981	317533
10803	373016	317499
10804	373052	317465
10805	373088	317432
10806	373129	317403
10807	373161	317366
10808	373194	317331
10809	373242	317308
10810	373281	317277
10811	373312	317239
10812	373344	317203
10813	373374	317164
10814	373404	317126
10815	373439	317092
10816	373473	317057
10817	373506	317021
10818	373536	316983
10819	373570	316948
10820	373603	316912
10821	373633	316873
10822	373678	316847
10823	373707	316809
10824	373737	316770
10825	373822	316778
10826	373854	316742
10827	373884	316703
10828	373920	316670
10829	373951	316633
10830	373982	316595
10831	374012	316557
10832	374042	316518
10833	374075	316483
10834	374114	316452
10835	374146	316415
10836	374179	316379
10837	374210	316342
10838	374240	316304
10839	374273	316268
10840	374308	316233
10841	374342	316198
10842	374374	316162
10843	374406	316125
10844	374435	316086
10845	374468	316050
10846	374499	316012
10847	374531	315976
10848	374565	315941
10849	374595	315903
10850	374624	315864
10851	374655	315826
10852	374685	315787
10853	374715	315749
10854	374748	315713
10855	374791	315686
10856	374822	315648
10857	374854	315612
10858	374885	315574
10859	374916	315537
10860	374948	315500
10861	374985	315468
10862	375017	315431
10863	375050	315395
10864	375080	315357
10865	375109	315318
10866	375139	315280
10867	375169	315242
10868	375203	315207
10869	375250	315182
10870	375283	315147
10871	375314	315109
10872	375345	315071
10873	375377	315035
10874	375407	314997
10875	375441	314961
10876	375525	314969
10877	375558	314933
10878	375590	314896
10879	375620	314858
10880	375653	314822
10881	375670	314773
10882	375709	314742
10883	375740	314705
10884	375772	314668
10885	375802	314630
10886	375834	314593
10887	375866	314556
10888	375899	314521
10889	375931	314484
10890	375961	314446
10891	375993	314409
10892	376022	314370
10893	376057	314336
10894	376087	314297
10895	376118	314260
10896	376161	314232
10897	376191	314195
10898	376221	314156
10899	376254	314120
10900	376284	314082
10901	376315	314045
10902	376350	314010
10903	376380	313972
10904	376411	313934
10905	376441	313896
10906	376473	313860
10907	376504	313822
10908	376535	313785
10909	376577	313757
10910	376607	313718
10911	376638	313681
10912	376670	313645
10913	376705	313610
10914	376736	313572
10915	376771	313539
10916	376806	313504
10917	376837	313467
10918	376868	313430
10919	376900	313393
10920	376931	313356
10921	376968	313323
10922	377008	313293
10923	377040	313257
10924	377071	313219
10925	377101	313181
10926	377131	313143
10927	377165	313107
10928	377196	313070
10929	377232	313037
10930	377267	313003
10931	377297	312965
10932	377315	312917
10933	377346	312879
10934	377376	312841
10935	377408	312804
10936	377490	312809
10937	377532	312780
10938	377565	312745
10939	377596	312708
10940	377628	312670
10941	377658	312633
10942	377689	312595
10943	377724	312561
10944	377757	312525
10945	377788	312487
10946	377818	312450
10947	377849	312412
10948	377880	312375
10949	377910	312337
10950	377942	312300
10951	377982	312270
10952	378015	312234
10953	378046	312197
10954	378076	312159
10955	378108	312122
10956	378125	312073
10957	378160	312039
10958	378189	312000
10959	378224	311966
10960	378257	311930
10961	378290	311894
10962	378325	311860
10963	378355	311822
10964	378387	311785
10965	378427	311755
10966	378459	311718
10967	378490	311682
10968	378521	311644
10969	378554	311608
10970	378584	311570
10971	378618	311535
10972	378652	311500
10973	378682	311462
10974	378712	311424
10975	378743	311386
10976	378774	311349
10977	378803	311310
10978	378836	311274
10979	378866	311236
10980	378907	311207
10981	378939	311170
10982	378969	311132
10983	379000	311095
10984	379034	311060
10985	379070	311026
10986	379103	310991
10987	379139	310957
10988	379169	310919
10989	379200	310882
10990	379232	310845
10991	379266	310810
10992	379296	310772
10993	379337	310743
10994	379418	310747
10995	379450	310710
10996	379481	310673
10997	379514	310637
10998	379549	310603
10999	379580	310565
11000	379611	310528
11001	379642	310491
11002	379652	310436
11003	379685	310400
11004	379717	310364
11005	379764	310339
11006	379795	310302
11007	379827	310265
11008	379857	310228
11009	379891	310193
11010	379930	310161
11011	379969	310131
11012	380000	310093
11013	380035	310059
11014	380068	310023
11015	380100	309987
11016	380135	309953
11017	380171	309920
11018	380202	309883
11019	380234	309846
11020	380265	309808
11021	380295	309771
11022	380328	309734
11023	380359	309697
11024	380399	309667
11025	380429	309629
11026	380463	309594
11027	380493	309556
11028	380524	309518
11029	380555	309481
11030	380587	309445
11031	380621	309409
11032	380652	309372
11033	380683	309335
11034	380715	309299
11035	380749	309264
11036	380780	309226
11037	380812	309190
11038	380851	309159
11039	380883	309123
11040	380913	309084
11041	380945	309048
11042	380977	309011
11043	381007	308973
11044	381040	308937
11045	381113	308934
11046	381155	308905
11047	381186	308868
11048	381217	308831
11049	381253	308798
11050	381289	308764
11051	381330	308735
11052	381363	308700
11053	381395	308662
11054	381427	308626
11055	381459	308589
11056	381493	308555
11057	381528	308521
11058	381557	308482
11059	381586	308443
11060	381618	308406
11061	381648	308368
11062	381677	308329
11063	381711	308295
11064	381742	308257
11065	381784	308228
11066	381816	308192
11067	381847	308154
11068	381876	308116
11069	381892	308067
11070	381925	308030
11071	381959	307996
11072	381992	307960
11073	382025	307925
11074	382055	307886
11075	382086	307849
11076	382116	307811
11077	382147	307774
11078	382179	307737
11079	382217	307705
11080	382246	307667
11081	382277	307629
11082	382309	307592
11083	382340	307555
11084	382378	307523
11085	382412	307489
11086	382443	307451
11087	382474	307414
11088	382503	307375
11089	382535	307339
11090	382566	307301
11091	382597	307264
11092	382639	307235
11093	382669	307197
11094	382686	307149
11095	382718	307112
11096	382747	307074
11097	382784	307041
11098	382815	307004
11099	382849	306969
11100	382894	306943
11101	382959	306933
11102	382989	306895
11103	383020	306857
11104	383052	306821
11105	383088	306787
11106	383118	306750
11107	383148	306711
11108	383178	306673
11109	383211	306638
11110	383246	306604
11111	383278	306567
11112	383311	306531
11113	383341	306493
11114	383370	306454
11115	383403	306419
11116	383437	306384
11117	383476	306353
11118	383511	306319
11119	383542	306281
11120	383570	306242
11121	383601	306204
11122	383639	306173
11123	383674	306139
11124	383707	306103
11125	383737	306065
11126	383768	306028
11127	383799	305990
11128	383830	305953
11129	383861	305916
11130	383892	305879
11131	383929	305846
11132	383959	305808
11133	383990	305771
11134	384020	305733
11135	384052	305697
11136	384081	305658
11137	384119	305626
11138	384157	305594
11139	384186	305556
11140	384217	305518
11141	384249	305482
11142	384283	305447
11143	384317	305412
11144	384348	305375
11145	384381	305339
11146	384412	305302
11147	384444	305265
11148	384474	305227
11149	384506	305191
11150	384536	305153
11151	384568	305117
11152	384608	305086
11153	384640	305050
11154	384724	305054
11155	384754	305016
11156	384786	304980
11157	384820	304945
11158	384852	304908
11159	384883	304872
11160	384915	304835
11161	384947	304798
11162	384979	304762
11163	385010	304725
11164	385047	304693
11165	385082	304658
11166	385114	304622
11167	385145	304585
11168	385177	304548
11169	385211	304513
11170	385244	304478
11171	385285	304448
11172	385318	304413
11173	385350	304376
11174	385380	304338
11175	385413	304302
11176	385445	304266
11177	385483	304234
11178	385520	304201
11179	385552	304166
11180	385585	304129
11181	385618	304094
11182	385649	304056
11183	385685	304024
11184	385722	303991
11185	385754	303954
11186	385790	303921
11187	385821	303884
11188	385851	303846
11189	385889	303814
11190	385921	303778
11191	385952	303741
11192	385984	303704
11193	386016	303668
11194	386048	303631
11195	386079	303594
11196	386110	303557
11197	386141	303520
11198	386176	303486
11199	386208	303449
11200	386238	303411
11201	386269	303374
11202	386299	303336
11203	386329	303298
11204	386361	303261
11205	386398	303229
11206	386442	303202
11207	386513	303196
11208	386550	303163
11209	386587	303131
11210	386623	303098
11211	386655	303061
11212	386687	303025
11213	386719	302989
11214	386750	302951
11215	386783	302915
11216	386818	302881
11217	386848	302843
11218	386877	302804
11219	386908	302767
11220	386937	302729
11221	386971	302694
11222	387002	302657
11223	387036	302622
11224	387077	302593
11225	387109	302556
11226	387140	302519
11227	387171	302482
11228	387201	302444
11229	387232	302406
11230	387271	302376
11231	387304	302339
11232	387334	302302
11233	387365	302265
11234	387397	302228
11235	387426	302189
11236	387459	302154
11237	387494	302119
11238	387524	302082
11239	387556	302045
11240	387588	302009
11241	387620	301972
11242	387650	301934
11243	387682	301898
11244	387724	301870
11245	387756	301833
11246	387790	301798
11247	387820	301760
11248	387851	301723
11249	387886	301689
11250	387921	301655
11251	387952	301618
11252	387985	301582
11253	388014	301544
11254	388045	301507
11255	388076	301469
11256	388108	301433
11257	388140	301397
11258	388184	301369
11259	388266	301372
11260	388296	301333
11261	388313	301286
11262	388345	301249
11263	388380	301215
11264	388414	301180
11265	388443	301142
11266	388473	301103
11267	388503	301066
11268	388533	301028
11269	388564	300991
11270	388606	300962
11271	388636	300924
11272	388667	300886
11273	388697	300849
11274	388728	300812
11275	388759	300774
11276	388794	300741
11277	388830	300707
11278	388861	300670
11279	388891	300632
11280	388922	300595
11281	388954	300559
11282	388988	300523
11283	389020	300487
11284	389061	300458
11285	389091	300420
11286	389121	300382
11287	389152	300345
11288	389183	300308
11289	389215	300271
11290	389249	300236
11291	389283	300202
11292	389318	300168
11293	389358	300137
11294	389399	300108
11295	389431	300071
11296	389463	300035
11297	389500	300003
11298	389531	299965
11299	389564	299930
11300	389594	299892
11301	389624	299854
11302	389655	299816
11303	389685	299779
11304	389715	299741
11305	389756	299712
11306	389766	299658
11307	389798	299622
11308	389827	299583
11309	389858	299546
11310	389890	299510
11311	389923	299474
11312	389963	299444
11313	390001	299412
11314	390036	299378
11315	390097	299364
11316	390146	299340
11317	390181	299307
11318	390213	299270
11319	390244	299233
11320	390279	299199
11321	390311	299162
11322	390341	299125
11323	390377	299091
11324	390419	299063
11325	390452	299027
11326	390484	298990
11327	390517	298955
11328	390550	298919
11329	390583	298884
11330	390618	298850
11331	390654	298816
11332	390688	298782
11333	390720	298745
11334	390752	298709
11335	390784	298673
11336	390815	298636
11337	390849	298601
11338	390888	298569
11339	390918	298532
11340	390950	298495
11341	390981	298458
11342	391011	298420
11343	391040	298381
11344	391070	298344
11345	391105	298310
11346	391136	298273
11347	391169	298237
11348	391199	298199
11349	391229	298161
11350	391258	298122
11351	391290	298086
11352	391331	298057
11353	391366	298023
11354	391397	297986
11355	391429	297949
11356	391461	297913
11357	391492	297876
11358	391529	297843
11359	391560	297806
11360	391571	297754
11361	391602	297716
11362	391631	297678
11363	391664	297642
11364	391694	297605
11365	391724	297567
11366	391763	297536
11367	391805	297507
11368	391839	297472
11369	391916	297470
11370	391950	297435
11371	391982	297398
11372	392017	297365
11373	392048	297327
11374	392080	297291
11375	392109	297253
11376	392138	297214
11377	392170	297178
11378	392202	297141
11379	392231	297103
11380	392269	297071
11381	392300	297034
11382	392330	296996
11383	392362	296960
11384	392395	296924
11385	392427	296888
11386	392467	296858
11387	392502	296823
11388	392531	296785
11389	392561	296747
11390	392593	296711
11391	392621	296672
11392	392655	296637
11393	392687	296600
11394	392721	296566
11395	392751	296528
11396	392783	296491
11397	392814	296454
11398	392845	296417
11399	392876	296380
11400	392915	296349
11401	392945	296311
11402	392976	296274
11403	393009	296238
11404	393042	296203
11405	393078	296170
11406	393118	296139
11407	393151	296104
11408	393186	296070
11409	393217	296033
11410	393249	295996
11411	393293	295969
11412	393333	295939
11413	393367	295904
11414	393398	295867
11415	393428	295829
11416	393460	295793
11417	393492	295757
11418	393544	295735
11419	393612	295726
11420	393645	295691
11421	393675	295653
11422	393707	295616
11423	393740	295580
11424	393773	295545
11425	393816	295517
11426	393852	295483
11427	393887	295450
11428	393920	295414
11429	393955	295380
11430	393986	295343
11431	394022	295309
11432	394054	295273
11433	394084	295235
11434	394115	295198
11435	394146	295161
11436	394178	295125
11437	394209	295088
11438	394244	295054
11439	394286	295025
11440	394315	294986
11441	394347	294950
11442	394380	294915
11443	394411	294877
11444	394444	294842
11445	394478	294807
11446	394507	294769
11447	394539	294732
11448	394571	294696
11449	394601	294658
11450	394631	294621
11451	394662	294583
11452	394696	294549
11453	394736	294518
11454	394768	294482
11455	394802	294448
11456	394832	294409
11457	394862	294372
11458	394894	294335
11459	394930	294302
11460	394962	294265
11461	394993	294228
11462	395025	294192
11463	395054	294154
11464	395085	294117
11465	395115	294079
11466	395150	294045
11467	395184	294010
11468	395216	293974
11469	395249	293939
11470	395281	293902
11471	395312	293865
11472	395345	293829
11473	395386	293800
11474	395456	293792
11475	395499	293763
11476	395530	293726
11477	395561	293690
11478	395596	293656
11479	395627	293619
11480	395657	293581
11481	395687	293543
11482	395718	293506
11483	395750	293470
11484	395780	293432
11485	395821	293402
11486	395855	293367
11487	395888	293332
11488	395919	293295
11489	395951	293259
11490	395983	293222
11491	396019	293189
11492	396051	293153
11493	396083	293116
11494	396112	293078
11495	396145	293042
11496	396177	293006
11497	396194	292959
11498	396236	292930
11499	396268	292894
11500	396301	292858
11501	396331	292820
11502	396364	292785
11503	396397	292749
11504	396428	292713
11505	396464	292679
11506	396495	292642
11507	396526	292605
11508	396556	292567
11509	396591	292533
11510	396625	292499
11511	396665	292468
11512	396696	292431
11513	396728	292395
11514	396759	292358
11515	396789	292320
11516	396820	292283
11517	396852	292247
11518	396894	292218
11519	396929	292183
11520	396960	292146
11521	396990	292109
11522	397021	292072
11523	397053	292036
11524	397087	292001
11525	397171	292003
11526	397202	291966
11527	397233	291929
11528	397265	291893
11529	397300	291858
11530	397334	291824
11531	397367	291789
11532	397403	291755
11533	397438	291721
11534	397474	291688
11535	397519	291661
11536	397554	291627
11537	397591	291594
11538	397624	291559
11539	397656	291523
11540	397687	291485
11541	397717	291448
11542	397749	291412
11543	397785	291378
11544	397818	291342
11545	397849	291305
11546	397878	291267
11547	397908	291229
11548	397939	291192
11549	397971	291156
11550	398002	291119
11551	398036	291085
11552	398067	291048
11553	398098	291010
11554	398129	290973
11555	398160	290937
11556	398190	290899
11557	398230	290869
11558	398264	290833
11559	398297	290798
11560	398330	290762
11561	398364	290728
11562	398399	290693
11563	398439	290663
11564	398472	290628
11565	398505	290592
11566	398538	290557
11567	398571	290521
11568	398604	290486
11569	398641	290453
11570	398676	290419
11571	398706	290381
11572	398740	290347
11573	398773	290311
11574	398805	290275
11575	398838	290239
11576	398872	290204
11577	398918	290178
11578	398949	290141
11579	399021	290134
11580	399064	290106
11581	399096	290070
11582	399133	290037
11583	399166	290001
11584	399200	289967
11585	399231	289930
11586	399264	289894
11587	399301	289862
11588	399338	289829
11589	399372	289794
11590	399405	289759
11591	399436	289722
11592	399464	289683
11593	399497	289648
11594	399527	289610
11595	399561	289575
11596	399600	289543
11597	399629	289506
11598	399659	289468
11599	399690	289431
11600	399724	289396
11601	399754	289358
11602	399784	289320
11603	399820	289287
11604	399853	289251
11605	399882	289213
11606	399915	289178
11607	399945	289140
11608	399977	289104
11609	400013	289071
11610	400052	289040
11611	400087	289005
11612	400125	288973
11613	400160	288939
11614	400193	288903
11615	400224	288867
11616	400264	288837
11617	400295	288800
11618	400329	288765
11619	400363	288730
11620	400397	288695
11621	400428	288658
11622	400461	288622
11623	400492	288585
11624	400525	288550
11625	400556	288513
11626	400587	288476
11627	400621	288441
11628	400651	288404
11629	400692	288374
11630	400723	288337
11631	400754	288300
11632	400828	288294
11633	400869	288265
11634	400903	288229
11635	400935	288194
11636	400968	288158
11637	400999	288121
11638	401028	288083
11639	401065	288050
11640	401105	288019
11641	401139	287985
11642	401169	287947
11643	401202	287912
11644	401234	287875
11645	401265	287839
11646	401294	287800
11647	401327	287765
11648	401370	287736
11649	401402	287700
11650	401433	287663
11651	401465	287627
11652	401495	287589
11653	401526	287552
11654	401561	287518
11655	401592	287482
11656	401625	287446
11657	401654	287408
11658	401684	287370
11659	401718	287335
11660	401748	287297
11661	401779	287260
11662	401819	287230
11663	401850	287193
11664	401881	287156
11665	401911	287119
11666	401941	287081
11667	401972	287044
11668	402004	287007
11669	402039	286974
11670	402069	286936
11671	402102	286901
11672	402132	286863
11673	402161	286825
11674	402192	286788
11675	402224	286751
11676	402268	286724
11677	402302	286689
11678	402334	286653
11679	402367	286617
11680	402398	286580
11681	402428	286543
11682	402459	286506
11683	402497	286474
11684	402526	286436
11685	402559	286400
11686	402594	286367
11687	402626	286330
11688	402657	286293
11689	402739	286293
11690	402780	286263
11691	402814	286228
11692	402850	286195
11693	402881	286158
11694	402912	286121
11695	402944	286085
11696	402974	286047
11697	403009	286013
11698	403039	285975
11699	403071	285939
11700	403104	285904
11701	403135	285867
11702	403167	285831
11703	403200	285795
11704	403241	285765
11705	403272	285728
11706	403306	285693
11707	403337	285657
11708	403368	285620
11709	403399	285583
11710	403433	285548
11711	403467	285513
11712	403498	285477
11713	403529	285440
11714	403562	285404
11715	403594	285368
11716	403626	285332
11717	403657	285295
11718	403696	285264
11719	403728	285227
11720	403759	285191
11721	403794	285157
11722	403810	285109
11723	403841	285072
11724	403873	285036
11725	403907	285001
11726	403942	284967
11727	403973	284930
11728	404004	284893
11729	404020	284846
11730	404050	284809
11731	404082	284772
11732	404123	284742
11733	404153	284705
11734	404186	284669
11735	404217	284632
11736	404249	284597
11737	404280	284560
11738	404314	284525
11739	404358	284497
11740	404432	284490
11741	404463	284454
11742	404496	284418
11743	404526	284380
11744	404557	284343
11745	404600	284315
11746	404631	284278
11747	404660	284240
11748	404692	284204
11749	404723	284167
11750	404753	284129
11751	404789	284096
11752	404820	284059
11753	404851	284023
11754	404882	283986
11755	404914	283949
11756	404943	283911
11757	404973	283874
11758	405017	283846
11759	405047	283808
11760	405079	283772
11761	405111	283736
11762	405142	283699
11763	405172	283661
11764	405210	283629
11765	405245	283595
11766	405281	283562
11767	405314	283527
11768	405344	283490
11769	405374	283451
11770	405405	283415
11771	405436	283378
11772	405471	283344
11773	405478	283290
11774	405510	283254
11775	405543	283219
11776	405575	283182
11777	405608	283147
11778	405639	283110
11779	405671	283074
11780	405711	283043
11781	405741	283006
11782	405773	282970
11783	405805	282934
11784	405836	282897
11785	405865	282859
11786	405896	282822
11787	405976	282819
11788	406014	282787
11789	406045	282751
11790	406077	282714
11791	406110	282679
11792	406143	282643
11793	406182	282612
11794	406211	282574
11795	406241	282537
11796	406271	282499
11797	406303	282463
11798	406337	282428
11799	406372	282394
11800	406402	282356
11801	406432	282319
11802	406463	282282
11803	406494	282245
11804	406523	282207
11805	406554	282170
11806	406592	282138
11807	406624	282102
11808	406655	282065
11809	406684	282027
11810	406717	281992
11811	406747	281954
11812	406782	281920
11813	406816	281885
11814	406858	281856
11815	406888	281819
11816	406918	281781
11817	406948	281743
11818	406979	281707
11819	407011	281671
11820	407045	281636
11821	407076	281599
11822	407107	281562
11823	407138	281525
11824	407169	281489
11825	407202	281454
11826	407232	281416
11827	407273	281386
11828	407306	281351
11829	407337	281314
11830	407369	281278
11831	407401	281242
11832	407431	281204
11833	407465	281169
11834	407528	281154
11835	407580	281132
11836	407610	281095
11837	407642	281058
11838	407671	281021
11839	407706	280986
11840	407736	280949
11841	407768	280913
11842	407800	280877
11843	407830	280839
11844	407863	280804
11845	407894	280767
11846	407929	280733
11847	407967	280701
11848	407999	280665
11849	408032	280630
11850	408064	280593
11851	408096	280557
11852	408129	280522
11853	408168	280491
11854	408199	280454
11855	408229	280416
11856	408260	280380
11857	408297	280347
11858	408330	280311
11859	408364	280277
11860	408402	280245
11861	408435	280209
11862	408469	280174
11863	408498	280136
11864	408529	280099
11865	408565	280066
11866	408599	280032
11867	408636	279999
11868	408675	279967
11869	408707	279931
11870	408739	279895
11871	408773	279861
11872	408805	279824
11873	408840	279790
11874	408881	279760
11875	408912	279724
11876	408948	279690
11877	408979	279654
11878	409011	279617
11879	409043	279581
11880	409079	279548
11881	409111	279512
11882	409141	279474
11883	409171	279437
11884	409200	279399
11885	409231	279362
11886	409262	279325
11887	409294	279289
11888	409369	279282
11889	409415	279256
11890	409445	279219
11891	409481	279185
11892	409512	279148
11893	409545	279113
11894	409580	279079
11895	409608	279040
11896	409640	279004
11897	409671	278967
11898	409704	278932
11899	409735	278895
11900	409776	278865
11901	409810	278831
11902	409844	278796
11903	409875	278759
11904	409907	278723
11905	409937	278685
